customer_id,trans_date,tran_amount
CS4654,2013-07-16,48
CS5942,2011-11-24,101
CS4721,2012-05-03,35
CS2687,2013-12-22,81
CS2305,2015-02-06,58
CS3525,2012-04-29,57
CS3928,2012-04-30,66
CS4043,2011-10-24,84
CS5742,2011-08-16,53
CS3641,2011-10-24,84
CS3071,2012-08-13,51
CS3341,2012-12-13,73
CS4428,2012-05-12,80
CS4074,2011-07-23,81
CS5650,2011-06-14,62
CS3100,2014-05-09,87
CS3332,2014-12-30,81
CS5187,2012-02-26,48
CS5952,2011-06-05,99
CS1471,2011-09-03,58
CS5181,2012-04-03,96
CS1590,2014-09-07,63
CS3819,2014-06-18,36
CS2356,2013-06-05,47
CS2600,2012-10-26,92
CS2311,2013-12-14,38
CS1749,2013-02-25,64
CS1164,2011-09-22,70
CS5367,2011-12-05,70
CS4735,2012-05-01,43
CS3475,2012-02-21,92
CS1255,2011-12-20,49
CS5709,2013-06-06,55
CS5467,2011-05-21,67
CS3568,2014-03-28,83
CS4388,2013-10-21,67
CS3251,2011-10-03,47
CS1959,2013-08-20,96
CS1244,2011-07-14,46
CS4205,2012-12-13,44
CS1201,2014-01-20,98
CS1316,2011-05-21,53
CS4694,2012-07-21,103
CS5703,2012-03-02,63
CS1562,2012-06-06,47
CS3501,2011-08-14,83
CS1233,2012-06-10,93
CS5919,2013-03-05,55
CS6092,2014-01-27,45
CS4782,2013-04-24,84
CS1523,2013-11-24,100
CS5465,2012-09-25,75
CS4716,2011-07-04,37
CS5275,2013-11-04,48
CS2652,2014-08-25,81
CS4237,2012-02-02,35
CS3911,2014-07-29,49
CS4371,2014-01-25,62
CS3165,2014-03-20,62
CS3293,2012-06-14,68
CS4653,2013-02-14,44
CS3431,2011-09-10,44
CS5415,2013-12-10,95
CS2843,2012-05-27,68
CS2729,2011-10-15,54
CS4975,2014-11-06,53
CS5207,2011-12-20,57
CS3782,2013-07-04,46
CS5186,2012-10-23,45
CS4368,2014-07-19,40
CS2269,2013-12-05,36
CS5532,2014-12-27,45
CS3355,2014-04-24,43
CS1551,2012-01-08,98
CS4103,2014-06-19,98
CS5464,2014-11-07,58
CS4086,2013-03-23,43
CS3296,2012-01-21,42
CS4023,2014-02-01,83
CS2685,2013-10-30,96
CS3508,2012-01-26,90
CS1438,2015-02-08,94
CS1399,2012-11-13,45
CS2897,2013-08-06,81
CS3826,2014-03-29,98
CS1527,2014-10-15,104
CS3414,2012-01-13,93
CS2505,2012-10-17,96
CS5482,2013-11-14,68
CS4425,2013-11-16,68
CS1123,2013-10-21,46
CS1442,2014-04-20,89
CS3572,2014-01-17,63
CS5630,2013-06-19,68
CS5522,2012-12-28,79
CS5624,2011-07-05,56
CS3688,2015-03-01,36
CS3511,2012-11-04,86
CS4094,2012-12-27,99
CS3617,2012-09-12,62
CS5387,2013-12-15,77
CS2666,2011-08-26,75
CS1865,2014-12-02,93
CS3701,2011-07-18,76
CS2942,2012-07-07,52
CS5775,2012-11-27,77
CS4873,2011-07-11,54
CS5813,2012-11-05,61
CS3472,2011-08-26,57
CS2026,2012-06-24,64
CS4181,2012-07-23,49
CS3154,2012-06-23,37
CS1752,2014-05-25,68
CS1634,2014-08-15,103
CS3454,2011-07-23,64
CS2678,2011-08-25,43
CS2743,2012-10-01,92
CS5171,2015-03-10,53
CS3807,2012-06-17,98
CS5310,2015-03-09,52
CS1629,2014-09-24,53
CS1900,2013-09-14,41
CS2255,2014-04-24,83
CS1708,2014-08-28,95
CS3607,2011-06-26,73
CS2013,2014-11-20,54
CS2900,2011-11-08,102
CS3336,2012-08-12,53
CS2018,2012-09-02,68
CS4938,2014-05-09,86
CS3408,2014-07-23,35
CS2998,2013-02-08,47
CS6034,2013-01-04,71
CS5522,2014-10-05,82
CS3807,2014-01-02,41
CS1824,2011-10-31,59
CS4067,2013-10-01,90
CS5909,2014-04-23,44
CS3476,2013-10-13,64
CS5157,2013-05-11,96
CS2390,2012-05-24,78
CS4022,2012-11-20,93
CS5444,2013-11-03,72
CS4612,2011-06-11,42
CS3729,2013-09-11,43
CS2427,2015-03-15,89
CS2551,2014-06-18,80
CS3741,2012-03-20,102
CS5779,2013-05-13,93
CS1219,2012-07-29,39
CS3847,2013-01-29,69
CS5992,2013-03-18,71
CS4807,2014-12-22,61
CS2065,2014-05-13,38
CS1803,2014-05-18,87
CS4706,2014-07-31,78
CS5643,2013-07-23,66
CS3477,2012-11-17,55
CS3108,2012-02-18,46
CS2474,2014-08-22,83
CS4630,2014-07-26,68
CS5779,2013-09-03,83
CS2736,2014-11-13,73
CS2287,2011-12-15,76
CS5546,2011-06-04,62
CS1267,2011-08-30,52
CS5311,2012-03-04,53
CS2214,2011-09-24,64
CS3469,2013-07-18,90
CS3029,2012-09-10,55
CS1759,2012-08-01,90
CS3190,2012-08-13,55
CS4375,2011-05-25,41
CS3105,2012-08-24,48
CS5520,2012-09-06,58
CS2275,2015-02-14,44
CS2250,2013-09-22,42
CS3346,2013-02-09,102
CS3978,2012-11-20,79
CS1825,2013-06-06,101
CS2534,2012-10-11,104
CS2382,2012-02-26,91
CS5000,2014-12-25,69
CS3013,2012-03-13,61
CS3205,2013-06-25,100
CS4498,2014-10-12,46
CS1463,2014-11-08,68
CS5444,2011-12-31,41
CS3571,2011-10-08,83
CS2546,2014-05-21,65
CS2789,2013-03-04,36
CS5971,2011-12-22,72
CS1855,2012-01-04,43
CS5860,2011-08-27,44
CS1595,2012-05-06,57
CS4125,2012-05-04,103
CS5751,2014-04-03,75
CS2793,2013-08-31,69
CS5618,2012-12-01,41
CS1614,2012-10-27,51
CS4564,2014-05-13,56
CS1357,2014-06-21,57
CS5050,2012-07-18,76
CS1143,2011-10-03,99
CS4065,2012-08-07,39
CS2277,2013-03-10,54
CS5730,2013-09-27,82
CS4193,2014-08-18,59
CS2401,2013-04-10,38
CS2682,2011-09-08,83
CS4692,2013-11-28,72
CS1811,2013-04-13,53
CS2748,2012-06-13,74
CS2881,2013-05-13,69
CS2317,2012-03-02,69
CS1145,2014-07-08,88
CS5807,2013-04-03,91
CS2736,2011-11-01,94
CS1781,2012-12-10,86
CS4993,2012-10-12,50
CS2988,2013-04-12,67
CS2860,2011-06-22,104
CS4117,2015-01-03,58
CS4637,2012-09-26,81
CS1402,2013-01-23,97
CS1297,2011-11-07,44
CS3504,2013-06-12,71
CS2787,2014-03-11,63
CS5640,2013-11-19,48
CS3889,2012-03-25,96
CS3213,2011-07-14,68
CS3933,2012-10-13,68
CS3159,2012-04-16,97
CS4951,2011-10-14,56
CS1436,2013-12-28,105
CS3822,2012-12-08,65
CS4021,2012-10-31,85
CS3114,2014-07-01,36
CS5115,2015-01-20,50
CS5811,2011-07-05,55
CS2406,2012-10-11,58
CS4485,2013-12-28,40
CS4982,2014-02-23,75
CS5097,2013-02-03,39
CS5374,2014-12-13,59
CS3676,2012-08-29,58
CS4396,2012-01-22,61
CS2243,2014-08-12,76
CS1659,2013-06-08,39
CS2142,2013-08-05,85
CS1639,2014-04-24,75
CS1467,2013-05-26,44
CS4550,2011-05-30,103
CS2597,2012-03-30,79
CS6068,2013-06-19,49
CS4000,2012-07-05,63
CS1335,2012-04-08,88
CS1914,2014-06-13,88
CS4400,2012-03-12,68
CS4187,2013-11-04,90
CS6029,2012-05-26,90
CS1656,2015-01-24,102
CS1921,2012-02-23,83
CS2153,2012-06-08,99
CS1378,2012-03-27,85
CS2480,2011-10-19,35
CS4181,2014-01-31,79
CS5021,2011-12-16,75
CS3548,2012-10-19,105
CS4158,2014-10-14,96
CS3041,2013-05-01,59
CS4244,2011-07-27,96
CS2399,2014-09-03,41
CS3039,2011-12-25,70
CS3812,2014-01-01,50
CS2210,2012-08-28,87
CS1170,2013-03-26,44
CS5859,2011-11-05,78
CS2258,2013-10-12,41
CS4869,2013-10-11,41
CS1530,2012-10-20,84
CS5678,2012-01-11,77
CS2186,2015-01-02,54
CS3442,2014-06-17,50
CS4786,2011-09-15,91
CS5976,2011-10-26,62
CS5095,2015-01-26,69
CS1635,2013-06-28,68
CS1967,2013-04-25,55
CS4116,2011-08-06,59
CS5711,2014-06-25,63
CS4875,2012-11-18,99
CS2748,2011-06-04,100
CS5525,2013-09-27,83
CS5424,2013-06-04,80
CS1954,2013-02-24,46
CS3203,2011-10-13,65
CS5845,2012-06-25,45
CS4362,2013-03-06,35
CS1338,2014-05-02,89
CS4847,2012-08-02,59
CS6055,2012-03-18,73
CS5779,2013-09-20,44
CS3470,2012-12-15,47
CS2328,2013-05-05,56
CS4563,2014-09-28,62
CS3059,2014-06-07,45
CS5212,2012-08-25,98
CS3755,2012-07-20,56
CS1537,2011-12-06,37
CS3234,2012-11-09,56
CS3084,2014-05-19,86
CS2207,2014-06-26,81
CS1217,2012-11-01,46
CS3821,2012-09-28,55
CS3918,2011-12-28,75
CS5287,2011-09-20,35
CS2363,2013-06-01,41
CS5894,2014-01-29,100
CS2127,2011-11-05,63
CS5633,2013-11-19,58
CS5291,2011-05-22,36
CS4198,2014-06-15,61
CS5891,2013-07-31,86
CS2209,2013-05-06,63
CS5160,2011-08-08,94
CS5813,2013-04-22,87
CS4375,2015-02-17,48
CS1356,2014-12-26,66
CS2947,2013-08-31,88
CS2275,2012-05-05,92
CS4172,2013-02-01,84
CS2470,2013-05-26,79
CS1424,2011-10-13,70
CS6056,2014-02-25,78
CS1862,2011-12-18,38
CS3904,2012-03-17,66
CS4179,2012-05-17,35
CS4096,2011-12-24,102
CS5350,2013-05-29,51
CS4731,2013-04-07,52
CS4972,2014-04-10,45
CS5166,2011-07-24,64
CS1836,2013-06-05,88
CS5010,2011-06-29,73
CS2712,2012-06-04,42
CS4276,2013-08-23,65
CS1238,2014-07-17,65
CS4064,2013-03-26,66
CS4804,2015-02-02,61
CS1455,2012-07-10,97
CS1363,2011-10-26,54
CS2167,2011-09-14,90
CS5519,2012-09-24,105
CS2526,2013-05-06,50
CS6017,2011-08-11,85
CS1222,2011-12-12,37
CS1708,2014-08-05,95
CS1286,2014-06-21,76
CS1881,2013-03-08,71
CS5635,2013-10-03,48
CS4952,2011-06-27,74
CS1836,2013-09-17,92
CS2327,2013-01-09,87
CS1443,2013-03-12,98
CS3026,2015-02-10,55
CS5508,2012-12-04,41
CS1783,2011-06-06,81
CS1292,2014-03-16,84
CS2563,2015-03-15,41
CS1203,2012-08-29,99
CS3880,2012-02-01,44
CS3523,2013-09-01,56
CS3016,2012-11-29,74
CS5277,2014-08-30,37
CS3705,2013-08-28,93
CS2027,2013-02-26,52
CS1788,2011-09-01,53
CS2984,2015-01-24,43
CS5851,2011-07-13,58
CS1723,2013-04-30,105
CS4146,2013-04-07,74
CS2946,2015-03-05,57
CS1836,2012-08-19,81
CS4333,2011-09-17,92
CS1855,2014-02-10,85
CS3759,2012-12-31,63
CS4161,2014-09-09,73
CS5203,2012-02-21,46
CS5708,2014-04-08,64
CS5475,2012-11-28,55
CS6091,2014-01-16,48
CS2274,2011-07-31,45
CS3509,2012-02-22,104
CS3251,2011-05-31,60
CS4224,2013-07-22,46
CS3261,2011-06-23,44
CS4584,2013-10-22,64
CS2777,2012-06-08,102
CS2977,2012-03-10,72
CS3786,2012-02-09,91
CS1162,2012-05-25,99
CS4179,2014-12-19,92
CS5248,2011-12-26,59
CS3341,2014-05-17,75
CS3124,2013-12-05,89
CS5009,2013-05-22,92
CS2741,2013-05-31,44
CS5054,2012-04-22,60
CS1257,2013-11-02,75
CS1969,2012-06-20,73
CS1210,2012-12-03,77
CS1996,2012-09-06,81
CS2741,2014-12-17,54
CS3594,2015-01-10,71
CS1357,2012-09-12,78
CS2787,2011-12-23,86
CS2814,2015-02-21,39
CS2375,2014-06-03,39
CS4166,2012-02-28,57
CS3868,2013-06-11,39
CS2432,2014-04-21,58
CS4264,2011-11-10,100
CS2725,2011-10-14,73
CS5100,2012-10-29,62
CS3117,2012-02-06,53
CS4463,2013-07-02,38
CS5567,2013-04-21,84
CS2556,2014-01-20,38
CS3117,2013-12-17,77
CS4613,2014-12-03,62
CS1139,2012-09-10,45
CS4249,2013-06-15,35
CS3784,2012-02-04,101
CS1508,2014-11-10,102
CS5870,2012-08-24,72
CS2186,2014-11-07,59
CS3334,2013-06-13,60
CS2170,2012-06-22,103
CS4415,2012-09-15,79
CS1192,2011-06-19,105
CS2707,2014-10-22,67
CS2691,2013-06-21,48
CS1367,2011-10-23,48
CS4048,2012-10-27,63
CS3161,2014-07-29,74
CS5104,2014-08-18,60
CS1638,2012-08-19,91
CS3637,2014-02-11,54
CS4263,2011-12-09,95
CS3571,2013-05-28,65
CS5268,2012-05-04,76
CS4925,2012-01-06,93
CS1858,2012-08-21,91
CS4010,2015-03-05,85
CS3018,2012-09-30,46
CS6081,2012-09-12,90
CS2179,2011-10-04,79
CS1544,2014-12-24,49
CS6093,2013-02-25,74
CS2914,2013-03-06,41
CS1581,2012-05-03,82
CS5432,2013-06-11,51
CS2784,2013-04-12,44
CS3532,2011-11-17,45
CS5783,2014-07-04,91
CS3277,2012-07-24,94
CS3754,2012-10-31,67
CS2872,2014-12-24,84
CS5260,2015-03-10,73
CS4658,2011-08-04,91
CS2889,2014-05-13,84
CS1425,2013-04-01,36
CS3817,2011-06-07,51
CS2832,2013-05-26,91
CS5097,2011-12-26,35
CS4438,2013-02-26,63
CS2610,2014-05-14,104
CS2743,2013-02-28,64
CS4287,2013-09-28,91
CS1986,2014-04-01,100
CS4066,2012-03-06,59
CS1679,2012-07-22,71
CS3002,2011-12-12,53
CS2476,2012-03-19,61
CS5932,2012-05-07,78
CS2866,2011-10-24,68
CS4722,2014-04-08,101
CS4875,2012-10-04,96
CS3833,2013-04-10,41
CS5936,2012-05-31,50
CS2276,2013-03-28,100
CS4698,2011-06-26,100
CS5513,2013-05-25,95
CS5185,2011-05-17,56
CS4410,2012-09-07,98
CS2191,2013-08-10,60
CS4048,2011-06-06,83
CS1964,2014-12-27,37
CS3657,2014-08-19,41
CS6009,2012-02-23,46
CS4199,2014-10-15,46
CS4697,2012-11-25,55
CS4905,2013-04-07,40
CS3675,2014-09-09,65
CS2236,2013-01-19,36
CS2545,2013-03-01,40
CS3561,2014-12-26,71
CS2316,2015-01-12,61
CS4278,2013-08-20,62
CS5616,2014-05-25,36
CS3990,2013-09-09,71
CS1996,2013-02-13,91
CS1133,2012-04-01,61
CS5141,2011-12-03,71
CS2138,2011-05-29,91
CS1227,2015-01-14,76
CS5434,2013-08-12,103
CS2534,2012-12-22,95
CS1439,2012-04-30,97
CS5802,2015-03-12,102
CS1244,2013-08-21,81
CS4603,2014-08-14,41
CS5783,2013-05-18,49
CS5606,2011-09-04,42
CS1166,2012-01-28,75
CS5154,2014-01-20,48
CS3374,2014-08-26,50
CS4650,2013-05-09,67
CS4676,2014-06-12,61
CS1602,2014-01-31,36
CS1358,2014-11-28,39
CS5495,2012-10-24,98
CS2992,2014-08-17,50
CS5710,2013-11-01,65
CS4566,2014-09-15,98
CS3006,2013-07-22,76
CS1513,2014-09-27,70
CS1851,2013-04-08,39
CS1786,2013-06-24,52
CS2854,2012-10-28,54
CS1819,2013-07-30,90
CS4362,2012-06-29,58
CS2602,2014-02-27,70
CS1161,2012-11-08,55
CS4654,2011-12-10,73
CS5369,2014-12-25,89
CS3564,2013-04-24,76
CS4599,2012-10-31,55
CS5338,2012-01-05,95
CS2414,2014-02-21,103
CS3338,2014-01-24,58
CS5976,2013-05-28,49
CS2712,2013-07-04,78
CS3066,2011-10-16,82
CS4502,2012-03-05,83
CS4723,2011-09-18,105
CS4837,2013-08-04,60
CS4998,2012-08-31,52
CS2043,2014-01-05,93
CS2330,2011-12-18,103
CS5150,2014-09-13,86
CS4663,2013-01-15,38
CS5627,2014-06-13,35
CS4665,2014-06-27,61
CS5941,2013-07-19,47
CS3290,2011-10-27,103
CS5354,2013-05-29,47
CS1160,2014-10-29,39
CS3436,2013-12-19,79
CS2386,2013-12-27,96
CS1848,2013-03-08,91
CS5813,2011-09-29,91
CS3899,2013-03-21,69
CS5501,2011-10-25,79
CS2885,2011-08-05,38
CS4967,2014-09-01,49
CS5755,2014-07-06,51
CS3258,2014-10-30,84
CS3565,2015-02-19,91
CS5529,2011-07-24,92
CS2998,2012-04-14,91
CS2360,2011-10-27,53
CS1386,2012-06-08,36
CS4984,2011-10-30,50
CS2998,2014-08-01,89
CS1955,2012-10-04,61
CS5187,2012-11-03,62
CS3253,2012-04-02,35
CS5282,2012-02-15,50
CS2467,2015-02-03,43
CS1256,2013-09-27,71
CS4039,2011-11-03,103
CS6023,2012-03-12,65
CS1956,2013-05-25,72
CS1549,2015-02-19,81
CS4389,2013-05-02,63
CS5661,2014-05-01,41
CS2777,2014-06-04,71
CS1712,2011-07-18,82
CS2419,2012-05-29,100
CS2912,2014-03-13,40
CS4005,2013-07-12,55
CS1906,2012-06-03,101
CS5407,2014-10-26,42
CS5951,2012-10-28,67
CS5914,2011-09-20,95
CS3020,2011-10-02,100
CS1273,2013-02-21,57
CS1200,2014-03-01,82
CS1754,2011-05-20,86
CS5306,2013-03-30,49
CS2714,2014-12-21,53
CS4415,2014-01-26,36
CS5203,2012-10-31,64
CS1740,2011-07-31,69
CS1736,2013-03-13,97
CS5921,2013-05-07,84
CS4521,2014-07-24,99
CS5603,2013-10-10,93
CS3356,2014-09-29,56
CS4656,2014-06-20,51
CS1348,2013-01-11,41
CS2424,2015-02-14,85
CS3214,2014-02-14,69
CS1723,2012-10-14,101
CS1755,2013-12-19,94
CS5082,2012-01-16,93
CS2286,2011-07-19,66
CS6000,2014-09-15,75
CS5782,2014-04-24,50
CS1421,2013-11-26,98
CS3622,2015-03-03,101
CS2824,2012-05-19,60
CS2292,2014-11-03,64
CS3244,2014-08-08,102
CS1914,2013-04-18,43
CS4955,2014-08-29,62
CS5322,2015-01-22,50
CS5878,2012-06-30,70
CS2831,2012-01-19,37
CS5054,2012-10-29,78
CS3630,2012-04-01,44
CS1783,2013-10-17,75
CS5820,2014-02-03,37
CS2747,2013-02-20,94
CS5101,2011-07-23,49
CS4673,2013-09-09,62
CS1236,2012-01-07,105
CS3055,2014-09-22,76
CS2417,2014-02-20,64
CS2906,2013-08-15,80
CS4912,2011-05-20,69
CS2496,2011-09-01,37
CS3713,2012-02-21,61
CS1874,2012-05-02,78
CS4798,2014-07-04,94
CS3684,2012-01-04,49
CS2205,2012-09-12,92
CS2415,2012-01-10,97
CS1766,2014-03-09,37
CS5330,2014-02-04,39
CS4656,2012-07-07,86
CS1280,2013-07-09,104
CS2495,2014-11-09,39
CS2781,2015-01-17,62
CS5413,2012-08-18,60
CS1772,2015-01-22,90
CS2909,2013-09-27,79
CS4210,2014-07-06,47
CS3325,2012-07-28,105
CS6068,2012-11-08,56
CS3577,2012-10-11,66
CS4885,2011-05-22,36
CS2851,2012-08-26,85
CS5201,2015-02-14,53
CS2738,2013-08-09,41
CS1717,2015-01-26,38
CS3614,2013-09-02,45
CS2513,2014-01-03,65
CS5665,2013-07-04,58
CS5367,2012-10-08,101
CS1879,2011-09-19,82
CS3760,2014-04-29,65
CS4876,2014-03-04,84
CS3161,2014-04-30,45
CS5543,2013-08-06,101
CS5990,2014-09-30,100
CS5901,2013-12-03,71
CS5497,2012-12-09,52
CS2888,2012-02-02,91
CS2189,2014-04-06,47
CS2754,2013-09-09,102
CS4596,2013-10-05,38
CS5349,2011-08-31,41
CS5609,2013-04-19,99
CS5866,2012-07-24,97
CS2249,2014-09-24,51
CS3836,2013-05-14,70
CS1742,2015-01-05,53
CS1560,2014-01-01,83
CS3588,2013-06-15,85
CS3643,2011-09-15,69
CS5251,2014-01-26,44
CS2746,2014-02-17,48
CS4727,2014-11-19,64
CS4360,2013-03-16,104
CS4057,2012-11-20,78
CS4008,2014-10-13,92
CS2164,2011-06-16,79
CS6046,2011-08-17,75
CS2425,2012-05-27,81
CS5248,2014-12-11,77
CS5420,2014-02-12,53
CS1954,2015-03-11,105
CS6041,2012-03-11,70
CS5405,2012-12-07,76
CS1383,2012-05-20,41
CS4981,2012-02-16,72
CS5029,2014-11-24,38
CS3485,2012-05-26,85
CS2459,2013-11-16,54
CS4773,2014-01-30,86
CS4491,2014-08-16,104
CS1250,2014-06-13,78
CS2430,2014-03-16,53
CS2404,2013-08-18,85
CS2434,2012-09-21,75
CS1581,2011-10-07,54
CS2138,2011-10-11,81
CS4073,2011-12-07,57
CS5328,2012-07-02,59
CS4988,2013-08-28,85
CS4209,2014-06-03,81
CS2499,2013-02-18,54
CS4649,2012-03-13,57
CS3730,2013-08-10,38
CS5974,2014-12-02,72
CS5492,2012-09-07,53
CS2622,2014-07-29,79
CS4817,2012-07-10,87
CS4725,2014-09-08,39
CS1951,2011-12-15,40
CS1444,2012-10-20,37
CS3457,2011-09-13,74
CS1752,2012-06-02,99
CS2927,2012-03-27,70
CS3088,2012-05-02,77
CS6004,2013-04-04,80
CS5827,2011-06-23,37
CS3715,2014-02-04,47
CS3045,2013-07-11,85
CS1776,2013-12-09,93
CS1803,2014-07-27,86
CS3063,2011-10-21,87
CS1183,2014-01-31,67
CS2235,2011-08-05,57
CS2127,2014-11-08,102
CS2038,2012-01-22,89
CS1787,2014-06-13,100
CS3037,2014-11-20,81
CS5558,2012-02-20,40
CS2772,2013-02-28,99
CS3903,2011-08-20,36
CS2078,2014-02-15,102
CS2676,2012-03-17,75
CS3829,2012-06-13,53
CS3529,2014-10-19,50
CS2898,2013-06-01,87
CS2386,2012-09-20,100
CS4333,2013-07-13,39
CS2834,2015-02-17,80
CS1583,2012-10-09,105
CS3393,2014-08-25,44
CS3590,2015-01-04,51
CS5240,2011-11-12,37
CS4352,2013-04-16,103
CS4997,2012-08-25,50
CS4081,2013-10-31,90
CS5308,2013-07-23,37
CS5310,2014-05-27,56
CS5290,2011-05-19,50
CS4894,2012-02-18,61
CS4103,2011-10-02,95
CS2116,2015-02-12,71
CS4628,2012-01-26,54
CS4236,2012-01-31,98
CS3775,2013-03-17,96
CS3046,2013-11-20,78
CS3824,2012-01-11,53
CS5291,2014-04-03,40
CS3034,2013-11-13,36
CS3903,2013-08-25,99
CS2971,2011-06-01,57
CS3645,2013-03-21,61
CS3239,2013-12-11,67
CS3662,2015-02-04,74
CS3691,2014-04-02,76
CS1185,2012-03-02,104
CS3481,2012-09-17,44
CS3615,2013-07-11,75
CS6057,2012-05-08,44
CS2326,2011-08-17,63
CS4777,2013-10-22,40
CS5672,2014-01-05,77
CS4475,2014-02-08,54
CS3507,2011-12-16,53
CS5807,2012-04-26,100
CS2342,2014-05-15,62
CS3308,2012-01-04,72
CS4496,2012-09-18,58
CS4203,2012-02-11,84
CS3347,2013-09-29,103
CS5237,2014-08-29,57
CS1751,2012-12-29,62
CS1665,2014-06-14,86
CS5331,2013-06-03,98
CS3438,2014-08-28,73
CS4576,2014-09-29,103
CS5672,2011-08-26,47
CS3376,2014-09-12,41
CS5373,2012-06-14,98
CS4860,2013-07-25,59
CS4022,2013-05-29,66
CS1547,2012-03-13,104
CS2039,2012-05-10,89
CS5876,2012-05-21,70
CS4572,2013-09-23,43
CS1997,2013-01-11,57
CS3518,2012-12-09,57
CS3984,2014-03-17,51
CS5732,2014-10-12,48
CS4496,2014-06-21,47
CS5921,2013-11-02,88
CS3776,2011-09-30,74
CS3239,2014-01-20,46
CS4398,2013-04-25,98
CS6021,2014-06-25,36
CS2801,2013-08-30,42
CS3408,2011-06-27,62
CS5782,2013-11-07,85
CS3013,2012-01-29,43
CS5060,2014-02-23,83
CS3970,2013-10-10,41
CS5871,2011-10-19,39
CS1717,2012-08-22,42
CS6054,2014-06-04,88
CS5454,2011-08-16,99
CS2514,2014-02-07,94
CS3013,2014-07-07,76
CS4846,2012-11-14,48
CS3066,2013-07-08,80
CS1455,2011-12-23,42
CS4013,2011-10-04,93
CS4551,2014-11-09,65
CS1876,2011-10-31,81
CS1283,2013-07-03,73
CS5121,2015-02-08,69
CS4999,2012-06-27,66
CS5131,2012-07-23,44
CS4381,2013-06-24,72
CS4209,2013-08-14,80
CS5399,2011-11-04,63
CS4832,2011-07-24,48
CS2826,2012-03-06,73
CS5381,2012-06-04,75
CS2863,2012-07-26,88
CS2685,2012-01-23,86
CS2665,2015-01-09,82
CS5717,2013-05-11,77
CS4793,2011-10-10,75
CS5146,2014-01-13,54
CS2302,2013-05-01,48
CS4027,2011-06-16,37
CS5617,2013-12-10,66
CS2560,2012-07-01,70
CS4519,2011-10-28,101
CS5510,2012-06-02,100
CS4758,2014-01-18,79
CS5945,2014-12-06,88
CS2661,2013-08-30,81
CS1468,2015-02-08,58
CS1185,2012-11-23,57
CS3433,2015-02-19,91
CS4216,2014-05-20,81
CS3372,2011-08-26,42
CS4971,2014-08-02,56
CS2528,2012-10-21,82
CS4897,2012-01-31,69
CS5649,2013-12-30,39
CS5190,2015-01-31,69
CS1299,2014-07-01,80
CS2622,2011-05-20,35
CS1676,2013-07-06,95
CS1310,2011-11-02,53
CS5656,2012-11-16,74
CS4758,2013-04-23,62
CS3140,2012-11-11,56
CS4460,2013-04-21,55
CS3839,2014-04-08,90
CS1612,2013-04-21,66
CS4149,2011-06-02,51
CS3865,2014-01-19,98
CS4621,2013-04-02,95
CS6012,2013-12-22,43
CS1984,2013-02-19,38
CS2983,2014-09-10,36
CS5843,2013-08-11,104
CS4678,2012-07-03,37
CS2149,2011-10-31,76
CS3203,2014-11-26,87
CS3235,2014-09-21,55
CS1324,2014-08-19,40
CS2389,2011-06-14,74
CS3950,2013-05-31,97
CS4691,2012-08-08,65
CS5473,2013-07-28,49
CS1712,2012-03-14,86
CS1594,2014-12-25,99
CS5725,2012-10-12,39
CS4271,2014-09-23,50
CS1418,2014-07-26,90
CS1599,2014-04-17,36
CS2544,2014-03-26,83
CS3418,2013-12-17,45
CS3548,2014-08-11,55
CS5847,2013-03-05,38
CS6097,2014-05-03,37
CS2523,2012-07-22,90
CS3192,2013-07-23,84
CS1569,2013-03-10,102
CS2688,2011-11-13,35
CS3394,2014-04-09,105
CS5396,2012-05-13,76
CS5988,2011-10-02,60
CS5406,2012-08-30,63
CS2600,2013-02-05,83
CS4445,2013-08-05,90
CS2146,2014-03-06,54
CS4339,2015-03-10,52
CS1302,2012-02-09,77
CS1474,2011-08-07,73
CS1652,2012-07-06,74
CS4083,2012-03-16,100
CS5472,2011-11-24,49
CS3232,2011-12-12,72
CS6067,2012-07-31,65
CS1330,2013-07-20,97
CS2138,2014-11-07,68
CS2920,2012-07-29,84
CS4504,2012-02-07,53
CS5275,2012-01-31,83
CS5398,2012-01-03,84
CS5087,2012-07-21,55
CS3420,2014-10-13,76
CS3400,2014-02-15,48
CS1828,2013-05-08,53
CS3151,2011-11-02,39
CS1564,2014-12-21,77
CS3207,2014-04-03,59
CS1275,2013-05-28,76
CS4836,2011-06-26,59
CS3823,2013-10-22,47
CS3930,2013-03-28,71
CS1377,2013-12-21,98
CS3082,2012-04-18,61
CS1420,2012-08-04,60
CS3218,2011-10-16,47
CS3954,2012-01-31,49
CS3450,2011-06-24,70
CS5477,2015-03-02,78
CS2791,2015-01-14,55
CS3264,2014-05-04,97
CS3363,2014-08-01,85
CS2038,2014-11-06,52
CS3191,2012-01-27,47
CS1206,2011-08-30,67
CS6100,2012-05-17,97
CS2108,2013-07-26,50
CS5564,2011-07-28,82
CS3969,2012-09-10,75
CS5015,2013-12-16,86
CS4944,2014-08-24,104
CS4329,2012-03-15,83
CS3501,2011-07-07,42
CS1894,2011-07-09,98
CS3893,2012-10-08,64
CS2862,2011-11-26,73
CS2163,2014-02-01,40
CS4598,2013-08-02,83
CS4660,2011-07-07,86
CS5257,2014-08-08,47
CS4661,2011-10-26,59
CS1829,2013-06-12,57
CS4182,2013-05-09,56
CS1912,2013-12-10,81
CS4371,2011-06-18,61
CS2600,2014-07-26,48
